osm_id;land;ort;plz;landkreis;bundesland
405295;DE;Mundelsheim;74395;Landkreis Ludwigsburg;Baden-Württemberg
2803400;DE;Munderkingen;89597;Alb-Donau-Kreis;Baden-Württemberg
453172;DE;Mündersbach;56271;Westerwaldkreis;Rheinland-Pfalz
548052;DE;Münk;56729;Landkreis Mayen-Koblenz;Rheinland-Pfalz
1149280;DE;Munkbrarup;24960;Kreis Schleswig-Flensburg;Schleswig-Holstein
383695;DE;Münnerstadt;97702;Landkreis Bad Kissingen;Bayern
962602;DE;Munningen;86754;Landkreis Donau-Ries;Bayern
935105;DE;Münsing;82541;Landkreis Bad Tölz-Wolfratshausen;Bayern
2774199;DE;Münsingen;72525;Landkreis Reutlingen;Baden-Württemberg
1809014;DE;Munster;29633;Landkreis Heidekreis;Niedersachsen
62591;DE;Münster;48143;;Nordrhein-Westfalen
62591;DE;Münster;48145;;Nordrhein-Westfalen
62591;DE;Münster;48147;;Nordrhein-Westfalen
62591;DE;Münster;48149;;Nordrhein-Westfalen
62591;DE;Münster;48151;;Nordrhein-Westfalen
62591;DE;Münster;48153;;Nordrhein-Westfalen
62591;DE;Münster;48155;;Nordrhein-Westfalen
62591;DE;Münster;48157;;Nordrhein-Westfalen
62591;DE;Münster;48159;;Nordrhein-Westfalen
62591;DE;Münster;48161;;Nordrhein-Westfalen
62591;DE;Münster;48163;;Nordrhein-Westfalen
62591;DE;Münster;48165;;Nordrhein-Westfalen
62591;DE;Münster;48167;;Nordrhein-Westfalen
962251;DE;Münster;86692;Landkreis Donau-Ries;Bayern
1253882;DE;Münsterappel;67822;Donnersbergkreis;Rheinland-Pfalz
450519;DE;Münsterdorf;25587;Kreis Steinburg;Schleswig-Holstein
964149;DE;Münsterhausen;86505;Landkreis Günzburg;Bayern
452392;DE;Münster (Hessen);64839;Landkreis Darmstadt-Dieburg;Hessen
543127;DE;Münstermaifeld;56294;Landkreis Mayen-Koblenz;Rheinland-Pfalz
1239648;DE;Münster-Sarmsheim;55424;Landkreis Mainz-Bingen;Rheinland-Pfalz
72264;DE;Münstertal;79244;Landkreis Breisgau-Hochschwarzwald;Baden-Württemberg
446510;DE;Münzenberg;35516;Wetteraukreis;Hessen
1433744;DE;Murchin;17390;Landkreis Vorpommern-Greifswald;Mecklenburg-Vorpommern
2787776;DE;Murg;79730;Landkreis Waldshut;Baden-Württemberg
1074561;DE;Mürlenbach;54570;Landkreis Vulkaneifel;Rheinland-Pfalz
939375;DE;Murnau am Staffelsee;82418;Landkreis Garmisch-Partenkirchen;Bayern
405294;DE;Murr;71711;Landkreis Ludwigsburg;Baden-Württemberg
66285;DE;Murrhardt;71540;Rems-Murr-Kreis;Baden-Württemberg
1060433;DE;Müsch;53533;Landkreis Ahrweiler;Rheinland-Pfalz
453173;DE;Müschenbach;57629;Westerwaldkreis;Rheinland-Pfalz
1467719;DE;Müssen;21516;Kreis Herzogtum Lauenburg;Schleswig-Holstein
1476162;DE;Mustin;23911;Kreis Herzogtum Lauenburg;Schleswig-Holstein
1964780;DE;Mustin;19406;Landkreis Ludwigslust-Parchim;Mecklenburg-Vorpommern
1258869;DE;Musweiler;54534;Landkreis Bernkastel-Wittlich;Rheinland-Pfalz
915411;DE;Mutlangen;73557;Ostalbkreis;Baden-Württemberg
1241645;DE;Mutterschied;55469;Rhein-Hunsrück-Kreis;Rheinland-Pfalz
418405;DE;Mutterstadt;67112;Rhein-Pfalz-Kreis;Rheinland-Pfalz
1108066;DE;Mützenich;54608;Eifelkreis Bitburg-Prüm;Rheinland-Pfalz
1171848;DE;Muxerath;54673;Eifelkreis Bitburg-Prüm;Rheinland-Pfalz
962202;DE;Nabburg;92507;Landkreis Schwandorf;Bayern
1800166;DE;Nachrodt-Wiblingwerde;58769;Märkischer Kreis;Nordrhein-Westfalen
548053;DE;Nachtsheim;56729;Landkreis Mayen-Koblenz;Rheinland-Pfalz
1248584;DE;Nack;55234;Landkreis Alzey-Worms;Rheinland-Pfalz
1239645;DE;Nackenheim;55299;Landkreis Mainz-Bingen;Rheinland-Pfalz
1407738;DE;Nadrensee;17329;Landkreis Vorpommern-Greifswald;Mecklenburg-Vorpommern
1022869;DE;Nagel;95697;Landkreis Wunsiedel im Fichtelgebirge;Bayern
1177445;DE;Nagold;72202;Landkreis Calw;Baden-Württemberg
422706;DE;Nahe;23866;Kreis Segeberg;Schleswig-Holstein
1376687;DE;Nahrendorf;21369;Landkreis Lüneburg;Niedersachsen
1021706;DE;Naila;95119;Landkreis Hof;Bayern
1184568;DE;Nalbach;66809;Landkreis Saarlouis;Saarland
1184601;DE;Namborn;66640;Landkreis St. Wendel;Saarland
29825;DE;Nandlstadt;85395;Landkreis Freising;Bayern
29825;DE;Nandlstadt;85405;Landkreis Freising;Bayern
1241647;DE;Nannhausen;55469;Rhein-Hunsrück-Kreis;Rheinland-Pfalz
1246487;DE;Nanzdietschweiler;66909;Landkreis Kusel;Rheinland-Pfalz
1171886;DE;Nasingen;54673;Eifelkreis Bitburg-Prüm;Rheinland-Pfalz
540068;DE;Nassau;56377;Rhein-Lahn-Kreis;Rheinland-Pfalz
943542;DE;Nassenfels;85128;Landkreis Eichstätt;Bayern
540463;DE;Nastätten;56355;Rhein-Lahn-Kreis;Rheinland-Pfalz
1460247;DE;Natendorf;29587;Landkreis Uelzen;Niedersachsen
1152684;DE;Nattenheim;54636;Eifelkreis Bitburg-Prüm;Rheinland-Pfalz
2791906;DE;Nattheim;89564;Landkreis Heidenheim;Baden-Württemberg
1262688;DE;Nauen;14641;Landkreis Havelland;Brandenburg
2857010;DE;Nauendorf;99448;Landkreis Weimarer Land;Thüringen
444540;DE;Nauheim;64569;Kreis Groß-Gerau;Hessen
453721;DE;Naumburg;34311;Landkreis Kassel;Hessen
2403974;DE;Naumburg (Saale);6618;Burgenlandkreis;Sachsen-Anhalt
2403974;DE;Naumburg (Saale);6628;Burgenlandkreis;Sachsen-Anhalt
535246;DE;Naundorf;4769;Landkreis Nordsachsen;Sachsen
543128;DE;Naunheim;56753;Landkreis Mayen-Koblenz;Rheinland-Pfalz
422341;DE;Naunhof;4683;Landkreis Leipzig;Sachsen
532373;DE;Nauort;56237;Westerwaldkreis;Rheinland-Pfalz
1255926;DE;Naurath (Eifel);54340;Landkreis Trier-Saarburg;Rheinland-Pfalz
1257093;DE;Naurath (Wald);54426;Landkreis Trier-Saarburg;Rheinland-Pfalz
421915;DE;Nauroth;57583;Landkreis Altenkirchen;Rheinland-Pfalz
2778392;DE;Nausnitz;7616;Saale-Holzland-Kreis;Thüringen
2899676;DE;Nazza;99826;Wartburgkreis;Thüringen
1428597;DE;Nebel;25946;Kreis Nordfriesland;Schleswig-Holstein
1307668;DE;Nebelschütz - Njebjelčicy;1920;Landkreis Bautzen;Sachsen
2395647;DE;Nebra (Unstrut);6642;Burgenlandkreis;Sachsen-Anhalt
453371;DE;Neckarbischofsheim;74924;Rhein-Neckar-Kreis;Baden-Württemberg
453391;DE;Neckargemünd;69151;Rhein-Neckar-Kreis;Baden-Württemberg
403749;DE;Neckargerach;69437;Neckar-Odenwald-Kreis;Baden-Württemberg
537067;DE;Neckarsteinach;69239;Kreis Bergstraße;Hessen
410471;DE;Neckarsulm;74172;Landkreis Heilbronn;Baden-Württemberg
2796304;DE;Neckartailfingen;72666;Landkreis Esslingen;Baden-Württemberg
2796402;DE;Neckartenzlingen;72654;Landkreis Esslingen;Baden-Württemberg
935920;DE;Neckarwestheim;74382;Landkreis Heilbronn;Baden-Württemberg
403742;DE;Neckarzimmern;74865;Neckar-Odenwald-Kreis;Baden-Württemberg
1419839;DE;Neddemin;17039;Landkreis Mecklenburgische Seenplatte;Mecklenburg-Vorpommern
1269729;DE;Neef;56858;Landkreis Cochem-Zell;Rheinland-Pfalz
2789639;DE;Neenstetten;89189;Alb-Donau-Kreis;Baden-Württemberg
1387448;DE;Neetze;21398;Landkreis Lüneburg;Niedersachsen
1419916;DE;Neetzka;17349;Landkreis Mecklenburgische Seenplatte;Mecklenburg-Vorpommern
3422079;DE;Neetzow-Liepen;17391;Landkreis Vorpommern-Greifswald;Mecklenburg-Vorpommern
1184660;DE;Negenborn;37643;Landkreis Holzminden;Niedersachsen
553511;DE;Negenharrie;24625;Kreis Rendsburg-Eckernförde;Schleswig-Holstein
422876;DE;Negernbötel;23795;Kreis Segeberg;Schleswig-Holstein
406901;DE;Nehms;23813;Kreis Segeberg;Schleswig-Holstein
310404;DE;Nehmten;24326;Kreis Plön;Schleswig-Holstein
1259310;DE;Nehren;56820;Landkreis Cochem-Zell;Rheinland-Pfalz
2778731;DE;Nehren;72147;Landkreis Tübingen;Baden-Württemberg
1075151;DE;Neichen;54552;Landkreis Vulkaneifel;Rheinland-Pfalz
1140557;DE;Neidenbach;54657;Eifelkreis Bitburg-Prüm;Rheinland-Pfalz
1249990;DE;Neidenfels;67468;Landkreis Bad Dürkheim;Rheinland-Pfalz
453369;DE;Neidenstein;74933;Rhein-Neckar-Kreis;Baden-Württemberg
2795185;DE;Neidlingen;73272;Landkreis Esslingen;Baden-Württemberg
1311136;DE;Neißeaue;2829;Landkreis Görlitz;Sachsen
1322606;DE;Neiße-Malxetal;3159;Landkreis Spree-Neiße;Brandenburg
1384826;DE;Neißemünde;15898;Landkreis Oder-Spree;Brandenburg
418866;DE;Neitersen;57638;Landkreis Altenkirchen;Rheinland-Pfalz
2772188;DE;Nellingen;89191;Alb-Donau-Kreis;Baden-Württemberg
2396221;DE;Nemsdorf-Göhrendorf;6268;Saalekreis;Sachsen-Anhalt
2012365;DE;Nenndorf;26556;Landkreis Wittmund;Niedersachsen
1266348;DE;Nennhausen;14715;Landkreis Havelland;Brandenburg
1015143;DE;Nennslingen;91790;Landkreis Weißenburg-Gunzenhausen;Bayern
238954;DE;Nentershausen;36214;Landkreis Hersfeld-Rotenburg;Hessen
453843;DE;Nentershausen;56412;Westerwaldkreis;Rheinland-Pfalz
970193;DE;Nerdlen;54552;Landkreis Vulkaneifel;Rheinland-Pfalz
2791018;DE;Nerenstetten;89129;Alb-Donau-Kreis;Baden-Württemberg
2791979;DE;Neresheim;73450;Ostalbkreis;Baden-Württemberg
532320;DE;Neritz;23843;Kreis Stormarn;Schleswig-Holstein
1074565;DE;Neroth;54570;Landkreis Vulkaneifel;Rheinland-Pfalz
941074;DE;Nersingen;89278;Landkreis Neu-Ulm;Bayern
1246774;DE;Nerzweiler;67749;Landkreis Kusel;Rheinland-Pfalz
1307710;DE;Neschwitz - Njeswačidło;2699;Landkreis Bautzen;Sachsen
2816450;DE;Nesse-Apfelstädt;99192;Landkreis Gotha;Thüringen
448300;DE;Nesselwang;87484;Landkreis Ostallgäu;Bayern
9251482;DE;Nessetal;99869;Landkreis Gotha;Thüringen
163260;DE;Netphen;57250;Kreis Siegen-Wittgenstein;Nordrhein-Westfalen
310418;DE;Nettelsee;24250;Kreis Plön;Schleswig-Holstein
158159;DE;Nettersheim;53947;Kreis Euskirchen;Nordrhein-Westfalen
88686;DE;Nettetal;41334;Kreis Viersen;Nordrhein-Westfalen
538927;DE;Netzbach;65623;Rhein-Lahn-Kreis;Rheinland-Pfalz
446592;DE;Netzschkau;8491;Vogtlandkreis;Sachsen
418434;DE;Neu-Anspach;61267;Hochtaunuskreis;Hessen
1246416;DE;Neu-Bamberg;55546;Landkreis Bad Kreuznach;Rheinland-Pfalz
1149458;DE;Neuberend;24879;Kreis Schleswig-Flensburg;Schleswig-Holstein
535893;DE;Neuberg;63543;Main-Kinzig-Kreis;Hessen
2186928;DE;Neubeuern;83115;Landkreis Rosenheim;Bayern
2168248;DE;Neubiberg;85579;Landkreis München;Bayern
1432698;DE;Neu Boltenhagen;17509;Landkreis Vorpommern-Greifswald;Mecklenburg-Vorpommern
1474205;DE;Neubörger;26909;Landkreis Emsland;Niedersachsen
62705;DE;Neubrandenburg;17033;Landkreis Mecklenburgische Seenplatte;Mecklenburg-Vorpommern
62705;DE;Neubrandenburg;17034;Landkreis Mecklenburgische Seenplatte;Mecklenburg-Vorpommern
62705;DE;Neubrandenburg;17036;Landkreis Mecklenburgische Seenplatte;Mecklenburg-Vorpommern
180668;DE;Neubrunn;97277;Landkreis Würzburg;Bayern
2828207;DE;Neubrunn;98617;Landkreis Schmalkalden-Meiningen;Thüringen
394352;DE;Neubukow;18233;Landkreis Rostock;Mecklenburg-Vorpommern
1183344;DE;Neubulach;75385;Landkreis Calw;Baden-Württemberg
1183344;DE;Neubulach;75387;Landkreis Calw;Baden-Württemberg
1515659;DE;Neuburg;23974;Landkreis Nordwestmecklenburg;Mecklenburg-Vorpommern
958106;DE;Neuburg am Inn;94036;Landkreis Passau;Bayern
958106;DE;Neuburg am Inn;94127;Landkreis Passau;Bayern
1250484;DE;Neuburg am Rhein;76776;Landkreis Germersheim;Rheinland-Pfalz
943684;DE;Neuburg an der Donau;86633;Landkreis Neuburg-Schrobenhausen;Bayern
964465;DE;Neuburg an der Kammel;86476;Landkreis Günzburg;Bayern
934741;DE;Neuching;85467;Landkreis Erding;Bayern
1821290;DE;Neu Darchau;29490;Landkreis Lüchow-Dannenberg;Niedersachsen
409713;DE;Neudenau;74861;Landkreis Heilbronn;Baden-Württemberg
548495;DE;Neudorf-Bornstein;24214;Kreis Rendsburg-Eckernförde;Schleswig-Holstein
1022781;DE;Neudrossenfeld;95512;Landkreis Kulmbach;Bayern
548610;DE;Neu Duvenstedt;24791;Kreis Rendsburg-Eckernförde;Schleswig-Holstein
548610;DE;Neu Duvenstedt;24794;Kreis Rendsburg-Eckernförde;Schleswig-Holstein
549411;DE;Neu-Eichenberg;37249;Werra-Meißner-Kreis;Hessen
447313;DE;Neuenbrook;25361;Kreis Steinburg;Schleswig-Holstein
447313;DE;Neuenbrook;25578;Kreis Steinburg;Schleswig-Holstein
57977;DE;Neuenbürg;75305;Enzkreis;Baden-Württemberg
270514;DE;Neuenburg am Rhein;79395;Landkreis Breisgau-Hochschwarzwald;Baden-Württemberg
443193;DE;Neuendeich;25436;Kreis Pinneberg;Schleswig-Holstein
534383;DE;Neuendettelsau;91564;Landkreis Ansbach;Bayern
349449;DE;Neuendorf;97788;Landkreis Main-Spessart;Bayern
1108047;DE;Neuendorf;54597;Eifelkreis Bitburg-Prüm;Rheinland-Pfalz
447189;DE;Neuendorf bei Elmshorn;25335;Kreis Steinburg;Schleswig-Holstein
448018;DE;Neuendorf-Sachsenbande;25554;Kreis Steinburg;Schleswig-Holstein
2778393;DE;Neuengönna;7778;Saale-Holzland-Kreis;Thüringen
422841;DE;Neuengörs;23818;Kreis Segeberg;Schleswig-Holstein
1332933;DE;Neuenhagen bei Berlin;15366;Landkreis Märkisch-Oderland;Brandenburg
1818448;DE;Neuenhaus;49828;Landkreis Grafschaft Bentheim;Niedersachsen
155792;DE;Neuenkirchen;48485;Kreis Steinfurt;Nordrhein-Westfalen
415687;DE;Neuenkirchen;25792;Kreis Dithmarschen;Schleswig-Holstein
444928;DE;Neuenkirchen;21640;Landkreis Stade;Niedersachsen
955239;DE;Neuenkirchen;17498;Landkreis Vorpommern-Greifswald;Mecklenburg-Vorpommern
1419833;DE;Neuenkirchen;17039;Landkreis Mecklenburgische Seenplatte;Mecklenburg-Vorpommern
1432557;DE;Neuenkirchen;17392;Landkreis Vorpommern-Greifswald;Mecklenburg-Vorpommern
1438073;DE;Neuenkirchen;18569;Landkreis Vorpommern-Rügen;Mecklenburg-Vorpommern
1461194;DE;Neuenkirchen;27251;Landkreis Diepholz;Niedersachsen
1520089;DE;Neuenkirchen;21763;Landkreis Cuxhaven;Niedersachsen
1809015;DE;Neuenkirchen;29643;Landkreis Heidekreis;Niedersachsen
1817154;DE;Neuenkirchen;49586;Landkreis Osnabrück;Niedersachsen
1398893;DE;Neuenkirchen-Vörden;49434;Landkreis Vechta;Niedersachsen
1022766;DE;Neuenmarkt;95339;Landkreis Kulmbach;Bayern
168536;DE;Neuenrade;58809;Märkischer Kreis;Nordrhein-Westfalen
446588;DE;Neuensalz;8541;Vogtlandkreis;Sachsen
409711;DE;Neuenstadt am Kocher;74196;Landkreis Heilbronn;Baden-Württemberg
275111;DE;Neuenstein;36286;Landkreis Hersfeld-Rotenburg;Hessen
377233;DE;Neuenstein;74632;Hohenlohekreis;Baden-Württemberg
452213;DE;Neuental;34599;Schwalm-Eder-Kreis;Hessen
1171891;DE;Neuerburg;54673;Eifelkreis Bitburg-Prüm;Rheinland-Pfalz
1241623;DE;Neuerkirch;55471;Rhein-Hunsrück-Kreis;Rheinland-Pfalz
30012;DE;Neufahrn bei Freising;85375;Landkreis Freising;Bayern
30012;DE;Neufahrn bei Freising;85376;Landkreis Freising;Bayern
179321;DE;Neufahrn in Niederbayern;84088;Landkreis Landshut;Bayern
935336;DE;Neufeld;25724;Kreis Dithmarschen;Schleswig-Holstein
935261;DE;Neufelderkoog;25724;Kreis Dithmarschen;Schleswig-Holstein
2795787;DE;Neuffen;72639;Landkreis Esslingen;Baden-Württemberg
2805404;DE;Neufra;72419;Landkreis Sigmaringen;Baden-Württemberg
191693;DE;Neufraunhofen;84181;Landkreis Landshut;Bayern
1451582;DE;Neu Gülze;19258;Landkreis Ludwigslust-Parchim;Mecklenburg-Vorpommern
1332944;DE;Neuhardenberg;15320;Landkreis Märkisch-Oderland;Brandenburg
2012457;DE;Neuharlingersiel;26427;Landkreis Wittmund;Niedersachsen
1527083;DE;Neuhaus;21785;Landkreis Cuxhaven;Niedersachsen
966149;DE;Neuhaus a.d.Pegnitz;91284;Landkreis Nürnberger Land;Bayern
958124;DE;Neuhaus am Inn;94152;Landkreis Passau;Bayern
1273176;DE;Neuhaus am Rennweg;98724;Landkreis Sonneberg;Thüringen
453844;DE;Neuhäusel;56335;Westerwaldkreis;Rheinland-Pfalz
308245;DE;Neuhausen;75242;Enzkreis;Baden-Württemberg
2796537;DE;Neuhausen auf den Fildern;73765;Landkreis Esslingen;Baden-Württemberg
416545;DE;Neuhausen/Erzgebirge;9544;Landkreis Mittelsachsen;Sachsen
1231969;DE;Neuhausen ob Eck;78579;Landkreis Tuttlingen;Baden-Württemberg
1322563;DE;Neuhausen/Spree;3058;Landkreis Spree-Neiße;Brandenburg
1140563;DE;Neuheilenbach;54597;Eifelkreis Bitburg-Prüm;Rheinland-Pfalz
1186698;DE;Neuhemsbach;67680;Landkreis Kaiserslautern;Rheinland-Pfalz
454881;DE;Neuhof;36119;Landkreis Fulda;Hessen
357053;DE;Neuhof a.d.Zenn;90616;Landkreis Neustadt an der Aisch-Bad Windsheim;Bayern
418403;DE;Neuhofen;67141;Rhein-Pfalz-Kreis;Rheinland-Pfalz
349416;DE;Neuhütten;97843;Landkreis Main-Spessart;Bayern
1257092;DE;Neuhütten;54422;Landkreis Trier-Saarburg;Rheinland-Pfalz
659742;DE;Neu-Isenburg;63263;Landkreis Offenbach;Hessen
1427275;DE;Neukalen;17154;Landkreis Mecklenburgische Seenplatte;Mecklenburg-Vorpommern
1451593;DE;Neu Kaliß;19294;Landkreis Ludwigslust-Parchim;Mecklenburg-Vorpommern
2012932;DE;Neukamperfehn;26835;Landkreis Leer;Niedersachsen
420480;DE;Neukieritzsch;4575;Landkreis Leipzig;Sachsen
1307662;DE;Neukirch;1936;Landkreis Bautzen;Sachsen
2806601;DE;Neukirch;88099;Bodenseekreis;Baden-Württemberg
382422;DE;Neukirchen;23779;Kreis Ostholstein;Schleswig-Holstein
452198;DE;Neukirchen;34626;Schwalm-Eder-Kreis;Hessen
959649;DE;Neukirchen;94362;Landkreis Straubing-Bogen;Bayern
1418943;DE;Neukirchen;25927;Kreis Nordfriesland;Schleswig-Holstein
962088;DE;Neukirchen-Balbini;92445;Landkreis Schwandorf;Bayern
959920;DE;Neukirchen beim Heiligen Blut;93453;Landkreis Cham;Bayern
1028546;DE;Neukirchen bei Sulzbach-Rosenberg;92259;Landkreis Amberg-Sulzbach;Bayern
536007;DE;Neukirchen/Erzgebirge;9221;Erzgebirgskreis;Sachsen
417073;DE;Neukirchen/Pleiße;8459;Landkreis Zwickau;Sachsen
58622;DE;Neukirchen-Vluyn;47506;Kreis Wesel;Nordrhein-Westfalen
958116;DE;Neukirchen vorm Wald;94154;Landkreis Passau;Bayern
1307620;DE;Neukirch/Lausitz;1904;Landkreis Bautzen;Sachsen
1515759;DE;Neukloster;23992;Landkreis Nordwestmecklenburg;Mecklenburg-Vorpommern
1432537;DE;Neu Kosenow;17398;Landkreis Vorpommern-Greifswald;Mecklenburg-Vorpommern
1474207;DE;Neulehe;26909;Landkreis Emsland;Niedersachsen
1249677;DE;Neuleiningen;67271;Landkreis Bad Dürkheim;Rheinland-Pfalz
915449;DE;Neuler;73491;Ostalbkreis;Baden-Württemberg
1332956;DE;Neulewin;16259;Landkreis Märkisch-Oderland;Brandenburg
55218;DE;Neulingen;75245;Enzkreis;Baden-Württemberg
453414;DE;Neulußheim;68809;Rhein-Neckar-Kreis;Baden-Württemberg
1258387;DE;Neumagen-Dhron;54347;Landkreis Bernkastel-Wittlich;Rheinland-Pfalz
446596;DE;Neumark;8496;Vogtlandkreis;Sachsen
2856454;DE;Neumark;99439;Landkreis Weimarer Land;Thüringen
1028812;DE;Neumarkt in der Oberpfalz;92318;Landkreis Neumarkt in der Oberpfalz;Bayern
1028812;DE;Neumarkt in der Oberpfalz;92348;Landkreis Neumarkt in der Oberpfalz;Bayern
944899;DE;Neumarkt-Sankt Veit;84494;Landkreis Mühldorf am Inn;Bayern
62528;DE;Neumünster;24534;;Schleswig-Holstein
62528;DE;Neumünster;24536;;Schleswig-Holstein
62528;DE;Neumünster;24537;;Schleswig-Holstein
62528;DE;Neumünster;24539;;Schleswig-Holstein
962087;DE;Neunburg vorm Wald;92431;Landkreis Schwandorf;Bayern
2179197;DE;Neundorf;7924;Saale-Orla-Kreis;Thüringen
451713;DE;Neunkhausen;57520;Westerwaldkreis;Rheinland-Pfalz
163257;DE;Neunkirchen;57290;Kreis Siegen-Wittgenstein;Nordrhein-Westfalen
393540;DE;Neunkirchen;63930;Landkreis Miltenberg;Bayern
403751;DE;Neunkirchen;74867;Neckar-Odenwald-Kreis;Baden-Württemberg
533254;DE;Neunkirchen;56479;Westerwaldkreis;Rheinland-Pfalz
1187145;DE;Neunkirchen;66538;Landkreis Neunkirchen;Saarland
1187145;DE;Neunkirchen;66539;Landkreis Neunkirchen;Saarland
1187145;DE;Neunkirchen;66540;Landkreis Neunkirchen;Saarland
1258417;DE;Neunkirchen;54426;Landkreis Bernkastel-Wittlich;Rheinland-Pfalz
1080490;DE;Neunkirchen a.Brand;91077;Landkreis Forchheim;Bayern
1246625;DE;Neunkirchen am Potzberg;66887;Landkreis Kusel;Rheinland-Pfalz
1017484;DE;Neunkirchen a. Sand;91233;Landkreis Nürnberger Land;Bayern
173122;DE;Neunkirchen-Seelscheid;53819;Rhein-Sieg-Kreis;Nordrhein-Westfalen
942028;DE;Neuötting;84524;Landkreis Altötting;Bayern
1314218;DE;Neupetershain;3103;Landkreis Oberspreewald-Lausitz;Brandenburg
449894;DE;Neu Poserin;19399;Landkreis Ludwigslust-Parchim;Mecklenburg-Vorpommern
1250428;DE;Neupotz;76777;Landkreis Germersheim;Rheinland-Pfalz
958963;DE;Neureichenau;94089;Landkreis Freyung-Grafenau;Bayern
306684;DE;Neuried;82061;Landkreis München;Bayern
306684;DE;Neuried;82131;Landkreis München;Bayern
452987;DE;Neuried;77743;Ortenaukreis;Baden-Württemberg
1302386;DE;Neuruppin;16816;Landkreis Ostprignitz-Ruppin;Brandenburg
1302386;DE;Neuruppin;16818;Landkreis Ostprignitz-Ruppin;Brandenburg
1302386;DE;Neuruppin;16827;Landkreis Ostprignitz-Ruppin;Brandenburg
1302386;DE;Neuruppin;16833;Landkreis Ostprignitz-Ruppin;Brandenburg
1302386;DE;Neuruppin;16835;Landkreis Ostprignitz-Ruppin;Brandenburg
1310910;DE;Neusalza-Spremberg;2742;Landkreis Görlitz;Sachsen
443135;DE;Neusäß;86356;Landkreis Augsburg;Bayern
958965;DE;Neuschönau;94556;Landkreis Freyung-Grafenau;Bayern
2012366;DE;Neuschoo;26487;Landkreis Wittmund;Niedersachsen
1314224;DE;Neu-Seeland;3103;Landkreis Oberspreewald-Lausitz;Brandenburg
534080;DE;Neusitz;91616;Landkreis Ansbach;Bayern
975285;DE;Neusorg;95700;Landkreis Tirschenreuth;Bayern
163307;DE;Neuss;41460;Rhein-Kreis Neuss;Nordrhein-Westfalen
163307;DE;Neuss;41462;Rhein-Kreis Neuss;Nordrhein-Westfalen
163307;DE;Neuss;41464;Rhein-Kreis Neuss;Nordrhein-Westfalen
163307;DE;Neuss;41466;Rhein-Kreis Neuss;Nordrhein-Westfalen
163307;DE;Neuss;41468;Rhein-Kreis Neuss;Nordrhein-Westfalen
163307;DE;Neuss;41469;Rhein-Kreis Neuss;Nordrhein-Westfalen
163307;DE;Neuss;41470;Rhein-Kreis Neuss;Nordrhein-Westfalen
163307;DE;Neuss;41472;Rhein-Kreis Neuss;Nordrhein-Westfalen
225497;DE;Neustadt;35279;Landkreis Marburg-Biedenkopf;Hessen
335458;DE;Neustadt a.Main;97845;Landkreis Main-Spessart;Bayern
1059431;DE;Neustadt am Kulm;95514;Landkreis Neustadt an der Waldnaab;Bayern
1162990;DE;Neustadt am Rübenberge;31535;Region Hannover;Niedersachsen
357040;DE;Neustadt an der Aisch;91413;Landkreis Neustadt an der Aisch-Bad Windsheim;Bayern
956656;DE;Neustadt an der Donau;93333;Landkreis Kelheim;Bayern
2179198;DE;Neustadt an der Orla;7806;Saale-Orla-Kreis;Thüringen
1059448;DE;Neustadt an der Waldnaab;92660;Landkreis Neustadt an der Waldnaab;Bayern
62724;DE;Neustadt an der Weinstraße;67433;;Rheinland-Pfalz
62724;DE;Neustadt an der Weinstraße;67434;;Rheinland-Pfalz
62724;DE;Neustadt an der Weinstraße;67435;;Rheinland-Pfalz
956803;DE;Neustadt bei Coburg;96465;Landkreis Coburg;Bayern
1302391;DE;Neustadt (Dosse);16845;Landkreis Ostprignitz-Ruppin;Brandenburg
1457062;DE;Neustadt-Glewe;19306;Landkreis Ludwigslust-Parchim;Mecklenburg-Vorpommern
382433;DE;Neustadt in Holstein;23730;Kreis Ostholstein;Schleswig-Holstein
2321819;DE;Neustadt in Sachsen;1844;Landkreis Sächsische Schweiz-Osterzgebirge;Sachsen
444284;DE;Neustadt/Vogtland;8223;Vogtlandkreis;Sachsen
533255;DE;Neustadt/ Westerwald;56479;Westerwaldkreis;Rheinland-Pfalz
443470;DE;Neustadt (Wied);53577;Landkreis Neuwied;Rheinland-Pfalz
2778911;DE;Neustetten;72149;Landkreis Tübingen;Baden-Württemberg
1419600;DE;Neustrelitz;17235;Landkreis Mecklenburgische Seenplatte;Mecklenburg-Vorpommern
964620;DE;Neutraubling;93073;Landkreis Regensburg;Bayern
1332903;DE;Neutrebbin;15320;Landkreis Märkisch-Oderland;Brandenburg
941087;DE;Neu-Ulm;89231;Landkreis Neu-Ulm;Bayern
941087;DE;Neu-Ulm;89233;Landkreis Neu-Ulm;Bayern
1177478;DE;Neuweiler;75389;Landkreis Calw;Baden-Württemberg
79194;DE;Neuwied;56564;Landkreis Neuwied;Rheinland-Pfalz
79194;DE;Neuwied;56566;Landkreis Neuwied;Rheinland-Pfalz
79194;DE;Neuwied;56567;Landkreis Neuwied;Rheinland-Pfalz
554748;DE;Neuwittenbek;24161;Kreis Rendsburg-Eckernförde;Schleswig-Holstein
554748;DE;Neuwittenbek;24214;Kreis Rendsburg-Eckernförde;Schleswig-Holstein
109821;DE;Neu Wulmstorf;21629;Landkreis Harburg;Niedersachsen
1388875;DE;Neu Zauche;15913;Landkreis Dahme-Spreewald;Brandenburg
1384846;DE;Neuzelle;15898;Landkreis Oder-Spree;Brandenburg
